label,precision,recall,f1-score,support
T1037.001_62cfa90fb03a6bc1a6ebcce8a3ea81b7_I,1.0,0.9473684210526315,0.972972972972973,38.0
T1070.005_1f91076e2be2014cc7b4f1296de02fd6_B,0.6666666666666666,0.5882352941176471,0.625,17.0
T1070.005_1f91076e2be2014cc7b4f1296de02fd6_I,0.9195402298850575,0.9411764705882353,0.9302325581395349,85.0
T1564.004_28862487a99f5f89bc0d68c87396c7e9_I,0.0,0.0,0.0,96.0
T1069.001_5c4dd985-89e3-4590-9b57-71fed66ff4e2_I,0.5,0.1,0.16666666666666666,80.0
T1055.001_a74bc239-a196-4f7e-8d5c-fe8c0266071c_B,0.0,0.0,0.0,20.0
T1047_6935e41353aa781bb723462d26114c44_B,0.0,0.0,0.0,17.0
T1112_34041639e6e501856ecaf5969ee29c76_I,1.0,0.9090909090909091,0.9523809523809523,44.0
T1005_720a3356-eee1-4015-9135-0fc08f7eb2d5_B,0.85,0.8095238095238095,0.8292682926829268,21.0
T1547.001_4b71ebb2f6f6a01235ba240fa40ce978_B,0.0,0.0,0.0,21.0
T1552.002_3e5b04b8ee0a1a4950da8f35d95e65fc_B,0.7619047619047619,0.7619047619047619,0.7619047619047619,21.0
T1016_921055f4-5970-4707-909e-62f594234d91_I,0.0,0.0,0.0,24.0
T1518_c9be8043-a445-4cbf-b77b-ed7bb007fc7c_I,0.6923076923076923,0.5,0.5806451612903226,36.0
T1007_9d03c91bdae5a80f17f89c987942b5a8_B,0.3333333333333333,0.15789473684210525,0.21428571428571427,19.0
T1046_5a4cb2be-2684-4801-9355-3a90c91e0004_I,0.9979461679818398,1.0,0.998972028350376,9232.0
T1564_dedfa0a54c9c13ce5714a0dc2e1f5d1a_B,0.0,0.0,0.0,15.0
T1547_fe9eeee9a7b339089e5fa634b08522c1_B,0.8333333333333334,0.5263157894736842,0.6451612903225806,19.0
T1112_fd992e8ecfdac9b56dd6868904044827_B,0.9285714285714286,1.0,0.9629629629629629,26.0
T1482_6131397e-7765-424e-a594-3d7fb2d93a6a_I,0.0,0.0,0.0,115.0
T1547.004_aa147165f6c116cb0b0f944abe1db8ce_B,0.0,0.0,0.0,15.0
T1112_e74d2fb4ef5fa6c766a4151554033697_B,1.0,1.0,1.0,14.0
T1069.002_6103e503cb444bc7b4187704f2035708_B,0.3333333333333333,0.23076923076923078,0.2727272727272727,13.0
T1547.001_d3ef4145e4144fd694514b1c5cc17350_I,0.9512195121951219,0.975,0.9629629629629629,80.0
T1125_da86001b5081fcf773d8e62f22cf2b00_B,0.0,0.0,0.0,21.0
T1562.004_5b93df032e230056c21a3e57334f77d1_B,0.85,0.9444444444444444,0.8947368421052632,18.0
T1003_18f31c311ac208802e88ab8d5af8603e_B,0.0,0.0,0.0,23.0
T1547.001_0dbdf1a2a87e718a6ac8a8e3415a7fac_B,1.0,1.0,1.0,18.0
T1490_8467c994685ccf178db166964bd80fab_B,0.5625,0.6666666666666666,0.6101694915254238,27.0
T1547.001_d3ef4145e4144fd694514b1c5cc17350_B,0.0,0.0,0.0,20.0
T1074.001_6469befa-748a-4b9c-a96d-f191fde47d89_B,0.0,0.0,0.0,22.0
T1562.004_8d0a4585e7c4646185a912b14cd9cb46_I,0.0,0.0,0.0,25.0
O,0.951333130764203,0.9838561271434546,0.9673213364866547,442335.0
T1016_7d8ee68f0e9731db82964f558f614608_B,0.75,0.1875,0.3,16.0
T1059.001_bfff9006-d1fb-46ce-b173-92cb04e9a031_I,0.07633587786259542,0.07575757575757576,0.07604562737642585,132.0
T1105_1095434782a00c8a4772a11e625bcf5d_B,0.631578947368421,0.8888888888888888,0.7384615384615385,27.0
T1105_eb814e03-811a-467a-bc6d-dcd453750fa2_B,1.0,1.0,1.0,24.0
T1112_fa4ba6a06b4a5cd955ea5a60fae24281_B,1.0,1.0,1.0,18.0
T1497.001_5dc841fd-28ad-40e2-b10e-fb007fe09e81_B,1.0,0.96,0.9795918367346939,25.0
T1083_6e1a53c0-7352-4899-be35-fa7f364d5722_B,0.65,1.0,0.7878787878787878,13.0
T1057_8adf02e8-6e71-4244-886c-98c402857404_I,0.31290322580645163,0.35661764705882354,0.3333333333333333,272.0
T1491_68235976-2404-42a8-9105-68230cfef562_I,0.774390243902439,0.7987421383647799,0.7863777089783281,159.0
T1047_09e0f9cf2eb803a1c35deeecf3665fad_I,0.0,0.0,0.0,20.0
T1069.001_5c4dd985-89e3-4590-9b57-71fed66ff4e2_B,1.0,0.9,0.9473684210526315,20.0
T1119_344e7eaf650763e0d3e9f02e62c1cf4b_B,0.0,0.0,0.0,19.0
