label,precision,recall,f1-score,support
T1083_52177cc1-b9ab-4411-ac21-2eadc4b5d3b8_B,1.0,1.0,1.0,17.0
T1059.003_6c318ef0339d74d909ad556681b6493e_I,0.19672131147540983,0.28125,0.2315112540192926,128.0
T1547.001_4b71ebb2f6f6a01235ba240fa40ce978_B,1.0,0.9523809523809523,0.975609756097561,21.0
T1564.004_28862487a99f5f89bc0d68c87396c7e9_I,0.40298507462686567,0.45,0.4251968503937008,60.0
T1547.004_0856714c9810ac55b53e9964d02958a0_I,1.0,1.0,1.0,57.0
T1016_7d8ee68f0e9731db82964f558f614608_B,0.8823529411764706,0.6818181818181818,0.7692307692307693,22.0
T1219_af8cb2bf9b436aae5c106a0a9c207e14_B,0.8333333333333334,1.0,0.9090909090909091,20.0
T1059.001_e5f9de8f-3df1-4e78-ad92-a784e3f6770d_B,1.0,1.0,1.0,16.0
T1112_e74d2fb4ef5fa6c766a4151554033697_B,1.0,1.0,1.0,21.0
T1119_7121cdf93b951311be9d7078c602efdc_B,0.3333333333333333,0.09090909090909091,0.14285714285714285,22.0
T1115_70795de7cbb842edb029b3378c27c008_B,0.95,0.95,0.95,20.0
accuracy,0.9810420514295842,0.9810420514295842,0.9810420514295842,0.9810420514295842
macro avg,0.8132394024750015,0.7583421605863481,0.7709424976162712,778618.0
weighted avg,0.9822020830318061,0.9810420514295842,0.9807422895475345,778618.0
